Basepack,Cluster,BP_Clus,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201613,201614,201615,201616,201617,201618,201619,201620,201621,201622,201623,201624,201625,201626,201627,201628,201629,201630,201631,201632,201633,201634,201635,201636,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201713,201714,201715,201716,201717,201718,201719,201720,201721,201722,201723,201724,201725,201726,201727,201728,201729,201730,201731,201732,201733,201734,201735,201736,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201813,201814,201815,201816,201817,201818,201819,missing,weekly_avg,missing_in_last_30,missing_in_first_30
70294,ANDHRA PRADESH,70294 ANDHRA PRADESH,0,9221,17286.25,13869.5,15419.75,16918.02,10391.25,16247.75,19647.25,15156,8107.8,15069.52,11921.81,12519.77,16684.25,11669.76,13382.75,13299.79,13071.27,9515.76,16338.51,11596.19,15142.5,15381.75,11929.25,12977.02,12834.5,14398.25,10910,13877.25,12645.5,13428,12464.75,11814.75,14712,13810,15102,13920,15073,12861.25,15897.75,14017.26,10372.25,13512.75,15765.75,14171,10395.75,15659.5,10081.25,10899.25,17771.75,13014.5,12252.75,15463.75,11279.25,9156,17100,16236,13704,21252,15708,9060,21766.75,16192.5,13577.5,19055.33,15151.25,16807,16777.75,13706.75,13879.25,18200.25,15021.5,13716,17837.25,14979.75,12729,16202.01,9669.75,13237.25,18155.5,15463.75,9354.52,15510.51,10128.5,11991.5,1679,0,0,0,0,0,12704.01902,0,0
70294,GREATER MAHARASHTRA,70294 GREATER MAHARASHTRA,0,10800,24299.25,16317.75,21605,25234.59,13259,17544.25,28104.25,14819.25,8954.89,24432,15545.75,15607.25,29098.03,10609.75,18845.75,28064.78,14022.01,8252.75,23150.25,26455.76,18607.76,44394.75,20233.25,22281.25,32243,18113.5,11086,23673.75,16560,13956,13474,14822.5,17527.76,25591.5,17035.75,16202.25,23193,19536,25415.5,23919.75,18100.25,18710.25,26102.35,17277,13603.75,19179.75,16651.25,17183,26523.25,14885.5,14366,26864,17279.25,7294.5,18670.25,28258.75,19296,31548,20686.5,12192,26685.75,17740.5,17430.25,22786,17185.5,16209,22246.25,13468.25,15554,27600.5,16513.75,15115,26514.5,19730.75,18927.25,30227.75,11601,15802.75,36738.5,14733.25,12670,31112,11350.25,15846.75,3339.25,0,0,0,0,0,17815.87178,0,0
70294,KARNATAKA-KERALA,70294 KARNATAKA-KERALA,0,23068,30926.25,26827.92,28305.75,33279.05,21692.77,29012.75,31227,32154.5,20609.25,33611.32,22198,28794.28,36817.75,29736.78,27304.4,34319.04,31810.5,17797.25,36387.05,25815.5,36138.13,34406.75,28381,27566.75,36078.78,40099.25,14994.26,29199.27,29043.5,25854.5,27682,26539.5,28788,28522,31390,24432,30369.5,28342.5,33668.75,30171,21094.25,24974.5,32624.25,35835.79,18028,27152,24603.75,25468.75,32427.51,32092.5,27950.75,29626.75,32837.75,12732,28068,33348,36190,31613,34620,22772,35301,33243.25,19746.5,33870.25,28549.01,30700.26,30820.75,29417.5,24541,33070.62,23795,28463.28,32669.5,35170,26096.5,32038.75,20106.25,27534.5,30709.75,27065.25,22011.75,30020.01,19691,29270.75,1354.5,0,0,0,0,0,25985.97842,0,0
70294,MUMBAI-PUNE,70294 MUMBAI-PUNE,0,7637.25,15476.26,8460.75,17883.03,24138.25,7956.51,10472,19649.51,11275.14,3827.75,11316.78,9076.5,8542.5,19536,9604,8783.75,19247.75,9339.75,4606.5,12476.37,19087.5,13363.52,15875.78,7778.25,12491.25,21483.25,11325.5,6039.75,11796,10632,8616,18671.25,9020.5,10812,11111.5,10064,10188,12156.51,10848,10582.5,16307.75,7315.25,9292,20345.75,8460.52,10803.75,11070.76,6839.5,7949.25,18427.25,6719.25,9793.5,15577.5,11158.5,3432,11088,12468,13968,11756,14916,10668,15872.25,12406.75,5884.5,12589.75,9214.75,11482,14483,9073.25,8146.5,15593.75,8699.76,10106.5,13634.5,9505.25,14162,15071.75,5973.75,9348.5,17948,6565.25,4115.54,16473.27,5976.75,7032.75,2585,0,0,0,0,0,10442.0446,0,0
70294,TAMIL NADU,70294 TAMIL NADU,0,4366.25,4581.25,2002.25,4196,3986.5,2623.5,4885.75,3914.5,4820.25,2509,5168.75,2650,2886,4496.75,3570.78,4185.55,4868.01,3378,1738.76,4622.13,3188.78,2435.52,2799.01,5482.75,4715.25,3323.75,4941.51,2899,5273.25,2723.75,4104,4154.25,3964,3142.53,3800,3899,3491.5,3608.75,3924,4078.75,3734,2902.5,2871.75,4341.5,4432.25,2536.5,3817.25,3021,3340,2927.5,2538.25,3651.75,3933,4457.5,1488,3228,3696,3960,4740,2817.5,3120,4727.5,2525,3303.75,5873.75,3650.25,3983,3931.25,3292.25,3553.31,3677.75,3561.76,4502.27,4373.5,2678.75,4190,4284.75,1824.27,3636.25,4874,3171.75,2667.25,4152.5,2601.5,2721.25,769.5,0,0,0,0,0,3313.628353,0,0
70295,ANDHRA PRADESH,70295 ANDHRA PRADESH,0,4255.5,7377.5,3884,5142.51,5569.01,3372,4977.5,5587.5,3860,2687.51,5384.51,3717.12,2090.13,5351.03,3408,3964.02,4736,3468.5,2748.5,4835,3168.51,4618,4515,3106.54,4034.78,4148.5,3973,3077.72,4161,3252,4740,3336,3472,4080,4176,4315,3732,4776,3695.5,4989,3562.5,3076,4383,4523.5,4329.5,3685.03,5195,3246.5,3914,5549,3966.01,4232.53,4636.5,4096,2760,5304,3564,5112,4956,4356,3871.5,5428,4036.5,4027,5278,4159.5,4574.89,4528.5,4204,4547,5723,3887,4164,5021,4893.5,3650,4877.01,3032.5,4581.5,5457,4280,3400.5,5182,3450,4693.5,1212,0,0,0,0,0,3855.205281,0,0
70295,GREATER MAHARASHTRA,70295 GREATER MAHARASHTRA,0,9454.5,19971.5,9388.5,13439,15596,8146,12966,15896.5,9552,6605,16725,9151.5,8007.5,17473,6523.01,12825.5,13617,8278.51,6474,14663,8721,9281.5,15027,8689.02,10019.5,15286.5,8423,9426,17473.5,10908,8316,8581.5,9447.5,9490.5,12587,11214,10517,14856,8112,12024,13183,7433.5,12259,12985.5,10440.5,10309.5,12251,9796,9499.5,13516.5,8390.5,8932.5,14748.5,10761,5760,12876,9180,10392,15015,9108,7704,15746.5,12527.5,11096.5,14325,10398.09,9640,12791.5,7372,8898.5,14679.5,9995.5,9474,13951,10679.5,9778,16031.5,5092,8454,16506,9064.5,7962.5,11850,7625,7869.5,1863.5,0,0,0,0,0,10014.55068,0,0
70295,KARNATAKA-KERALA,70295 KARNATAKA-KERALA,0,8007,17008.56,13304.5,16162,16746.35,10669.52,14702.5,16360,14977.04,11185.5,17494,12321,14365.02,18418.51,17027.27,14298,15486.52,14685,9146.05,17866.6,11071.07,16975.02,16971.56,13046.52,15851.51,15864,19353.03,8395.5,15112.5,14629,13458,13471.5,13761.5,14717,14604,13908,13608,16344,13362,16189.02,15473,10618.5,12792,15098.5,19133.56,9773,13791.5,12872.5,11722.5,16141.01,16838,14731.5,14833.5,15787.5,7008,16392,14208,14868,14064,17172,12396,16229.5,16914.5,10164.5,15049.5,10685.01,15022,14382,14267.5,11876.5,16678.56,12751.5,14570.5,13844,14406.5,19557.51,16002.5,10344,13273,14920.5,12552,10796,15161,8732,17660.5,2067,0,0,0,0,0,12920.72109,0,0
70295,MUMBAI-PUNE,70295 MUMBAI-PUNE,0,4548,8168.5,4357.5,7306.5,9624,3643.02,4968.01,7208.5,5219.51,4079.5,7510.5,4821.5,4224,7020,4863,4439.5,6537.5,5201,3633.01,6251.5,3945,4197,6453.5,3968,6594,6203.5,5154,4896,7740,4980,4272,8301.5,4164,6480,4905.5,4638,6252,6817.5,4476,5993.5,6564,3284,5069.5,6905.5,4898,5799,6147,3535.01,4038.5,6924,3358.5,5600,6321.5,5337.5,2868,6696,4980,6228,5988,5520,5196,6972.5,7006,3594.5,6360.5,3513.5,5861.5,6823,3622,3917,5811,5120,5924.5,4435.5,5077,5218,6841.01,2948.5,4296.5,7769.5,3493.5,2677.05,7388.5,2740.5,1201,983,0,0,0,0,0,4839.464552,0,0
70295,TAMIL NADU,70295 TAMIL NADU,0,2482,2193.5,861,2498.5,1601.5,2179,3177.5,1662.5,2110,1800.5,1545.5,1859,1311.01,909,796.55,1480.01,2142,2909.5,1922.01,2710.03,1310.83,1565,1466.5,2350,2526.5,1655,2449.5,1353.14,2537.52,1332,2267,2363,2214.5,1620,1848,2287,1739.5,1942,2352,2429,1356.06,1736.54,1479,2115.5,2257,1571.67,2182,1160.5,1576.5,1652.02,1384.5,1685.51,2223.01,2495,468,1464,1716,1980,2580,2388,1296,2394,1000,1946,2530.04,1185,2367.01,2171.5,1814,1865,1691.5,1879.5,2759,1773.5,1893,1950.5,2244.5,1097.5,1908.5,2431,1812,1827,2279,1129.5,1505,776,0,0,0,0,0,1710.161209,0,0
70297,ANDHRA PRADESH,70297 ANDHRA PRADESH,0,740,1470,1157,1488,1142,1152,1215,1596,696,624,1607.1,675.4,657.05,1924,579,1221,764,944,1065,1224,918,1520,1032,588,1302,1082,855,1070,902,623,1260,1200,838,1296,1128,1206,720,1200,936,1179,1141,1017,828,1098,925,1144,1241,91,1564,1522,1172.05,979,1039,899,828,1008,468,1488,1104,984,588,694,1197,853,1029,875,921,822,1079,917,1043,694,708,285,885,671,763,632,774,924,599,708,858,451,786,168,0,0,0,0,0,885.7414923,0,0
70297,GREATER MAHARASHTRA,70297 GREATER MAHARASHTRA,0,5626,6832,3575,4708,5468,3047,4874,6954,4487.05,2509,7407.1,3386,4496,6961,3053,5356,5439,3771.05,2692.1,6289,3875,3877,4887,4014,3777,5709,3993.3,3312,7037.05,4536,3348,3255,3919,4386,5797.45,3775,4516,3146,3610,6332,4508,2695,4626,4767,5678,3378,4825,3749.05,3941,5268,3208,3860,4969,4353,2448,4500,3240,4236,4812,3264,3528,5268,4557,5227,6558,3245,3047,4220,2936,3529.1,5031,3872,3668,1524,5760,3801,5164,2470,3170,4975,3359,2726,6146,2316,3289.15,648,0,0,0,0,0,3897.785545,0,0
70297,KARNATAKA-KERALA,70297 KARNATAKA-KERALA,0,2551,4625,3498,4283,4485,3780,4510,4818,4912,3211,5147,4554,3800.05,5739.25,3825,4206,5030.25,4944,2536.2,5713.1,3534,5269,5053.1,3775,4047,4434,5470,2000,4022,3984,3959,4188,3432,4440,4104,4128,2796,3768,3780,5371,4685,2847,3942,4135,4770,2968,3879,3306,3539,4244,4845,3890,4025,4408,1920,4176,3876,4500,3491,3432,3144,3967,4138,2202,4576,3061,3520,3677,3409,3463,4231,2586,4015,3500,3468,3247,3681,2687,3081,3567,3030,2535,3415,3126,4732,240,0,0,0,0,0,3520.195197,0,0
70297,MUMBAI-PUNE,70297 MUMBAI-PUNE,0,1551.1,2362,1219.05,1987,2887,1055.05,1488,1824,2886.2,359,1852.1,1160,1291,2122,1501,1368,2039,1592,1055,1936,1539,1581,1822.05,1267,1944,1318,1874,1022,2064,1224,1224,2050,1379,2376,1712,1596,1488,880.2,1392,1020,2422,1274,1303,1799,1508,1197,2426,1091,894.35,1484,1354,1612,2022,1868,588,1968,1824,1836,2028,1560,1296,1550,1608,1411,1524,1362,1525,1975,1163,1574,2197,1615,742,1674,1518,1483,1439,915,1000,1868,922,217,2158,836,1100,217,0,0,0,0,0,1396.321894,0,0
70297,TAMIL NADU,70297 TAMIL NADU,0,721,969,238,371,382,779,564,513,588,363,681,444,377,504,406,681,572,612.05,211,493,485.35,506,631,399,541.35,480,435,418.75,619,324,708,470,550,684,444,804,492,351,324,635,605,259,708,395,348.05,509,362,264,480,513,419,387,418,454,228,636,336,420,672,396,480,466,412,396,485,282,444,492,344,437,389,383,517,574,385,312,446,136,202,703,356,169,159,258,169,77,0,0,0,0,0,415.4531599,0,0
70298,BIHAR,70298 BIHAR,0,2875.25,6521.25,4895.5,5868.75,5997,2959.5,5001,4987.25,3016.94,3912,4702.76,4268,4676.25,4890.78,3478.38,4099.52,3422.51,4005.75,3000,4776,4067.52,5290.53,329,3346,6346.17,5492.25,4855.75,2974.5,6084,4584,2976,4560,5113,6070.25,4608,6096,4872,1263.75,0,4287.5,3574.75,2179.75,5877,5229,4212,4937,6180.5,2585.5,3925.75,6731.25,4864.5,4751,5505.75,3577.25,1392,4989,3600,4728,4056,4464,4344,4125,3816,3588.75,4914.75,3437,5325.5,3986.75,4193,4064.75,5146.75,3777.25,5456,5084.5,4665.75,5110.25,3518,4156.25,3741,3086.75,3813.5,4204.75,6142.5,3499.5,4356.01,648,0,0,0,0,0,3895.03521,0,0
70298,ORISSA-JHARKHAND,70298 ORISSA-JHARKHAND,0,9952.5,23654.01,15316,15073,20410.25,10056.25,12225.75,18366.77,13740.51,9153.52,18223.59,12336.32,11654.08,20764.27,12877,11927,17629.75,14547.76,7686.54,19221.02,12892.25,7139.75,24057.25,19145.25,12661.25,17537.5,15245.18,13668.75,21821.25,13484,17160,15802,15503.75,20231.25,24224.75,23976,15653.03,18163,18751,22976.25,17633,17896.75,25540,24156.01,15821.25,18630.75,23357,19995.5,17043.25,23158,17446.5,15172.25,24367,13195.5,13776,24503.5,21983.75,20904,25079,24476.5,15957.75,30018.75,16011.25,17320.48,26345.25,22785.75,20988.25,25558.5,22286.75,17469.98,28664.48,18932.5,21826,29140,25026.75,19913.75,26773.25,14588.5,22649.5,23226.51,16250.84,22006,27129.02,17217.27,21844.25,4403.25,0,0,0,0,0,17057.24863,0,0
70298,UTTAR PRADESH,70298 UTTAR PRADESH,0,1137.3,3263.75,2399.75,2500,2692.75,1294.25,1647.01,1727.52,2011.32,1526.76,1413.51,1724.45,1678.75,1689.01,1755.77,723.12,1046.81,855.59,469.8,2027.11,1400.28,1756.84,432.5,258.06,634.51,1544.25,1935.04,1266.76,1534.25,1500,1170.5,1445,1416,1179,1294.5,2040,1343.76,1488,321,973.5,1741.04,1176,1303.25,759.28,937.25,1096,1041,1234.5,1275.5,1024.75,1615.91,929,980.51,467.86,598.75,504,912,984,864,1032,766.5,1103.5,689,828.75,932,987.75,925.02,1011.5,806.75,613,934.75,793.25,953.25,815,644.75,653.5,361,711.25,558.5,728,691.75,461.26,527,648,857.01,192,0,0,0,0,0,1044.562109,0,0
70298,WEST BENGAL,70298 WEST BENGAL,0,1720.5,2781.75,2259.25,2591,2972.5,1138.5,2634.01,2277.18,1986.67,1741.78,2530.78,1820.38,2432.28,2957.5,1592.75,2621.33,3201,2263.75,1801.75,3344,1606.25,2232,6312,3956.5,3107.75,5236.75,2851,2527,5832,3143.02,5160,3039.25,5345.5,6142.5,7128,3192,7320,6450.25,7678,8189.5,4589.01,2359.5,8495.75,8290.75,7772.75,6175.75,7236.75,8189.25,7726.75,11086,8176.5,7838.25,10055,7809.5,4920,12552,8160,9935.75,11016,8400,8399.5,12919.5,5180.5,6639.76,16111.01,5515.78,12426,11139,8477.25,9733.75,11110,9650.13,9749,14032.26,10744.75,13405.25,11298,6827.01,11165,12858.51,6013.51,12386.5,11966.25,10067.5,11648.5,3732.5,0,0,0,0,0,6032.985032,0,0
70300,ANDHRA PRADESH,70300 ANDHRA PRADESH,0,7929.65,23225.41,7721.96,16037.54,20221.08,10657.77,16688.06,23760.51,12476.88,4344.86,14327.5,8731.12,10200.45,17551.97,12592.74,15849.9,18373.48,9153.72,7071.38,16468.87,7188.85,14497.49,15383.04,14357.22,21682.44,16533.86,21591.6,9821.4,11148.84,7354.19,16327.25,12011.51,10985.31,14746.68,15271.2,13757.52,15986.88,13295.52,10178.78,13156.05,15683.01,9315.21,13094.14,20975.1,10538.32,8044.61,20362.53,6182.96,6956.46,12903.93,8236.08,10066.04,14477.41,10301.76,4495.68,14777.28,8910.72,13688.64,14938.56,12781.44,10745.28,19099.88,17873.43,10559.28,19435.53,9242.58,15282.84,16597.24,13500.96,10135.4,18665.32,11611.88,14313.6,19772.57,10600.96,9330.5,17173.95,8465.56,13209.72,17769.43,10076.89,8333.59,21790.73,7368.78,7567.73,2409.12,0,0,0,0,0,11982.17518,0,0
70300,GREATER MAHARASHTRA,70300 GREATER MAHARASHTRA,0,9439.19,18468.15,9201.94,13402.55,14517.02,9502.83,12509.48,17108.43,11528.21,7211.88,18311.82,10489.35,9674.82,16107.87,8582.81,13490.77,14643.39,10074.31,7947.81,15470.26,10902.41,10945.49,17180.01,12777.16,12237.41,16286.37,10883.48,9626.37,15882.79,10976.79,9063.36,8805.5,11523.33,9895.19,15002.7,12816.27,13638.99,15311.46,10876.23,13055.68,17575.53,8082.94,11247.07,13455.78,9472.07,10513.84,14088,9449.75,7981.34,13271.07,7376.2,9423.87,15491.93,9972.45,3931.2,11088,9603.72,10644.48,14323.68,8064,7622.89,14829.28,10954.96,9546.43,10222.12,9924.29,11060.52,13284.63,7468.79,7820.75,16068.94,8784.97,9563.57,15257.51,11327.5,8868.14,18099.51,3729.2,7936.35,14560.72,11390.67,8628.4,14201.13,10026.77,3954.37,1319.5,0,0,0,0,0,10392.33922,0,0
70300,KARNATAKA-KERALA,70300 KARNATAKA-KERALA,0,5732.85,21995.2,8369.58,16892.2,23247.76,14072.45,17205.2,20682.77,18882.72,11736.73,20743.82,11798.94,16365.85,21830.45,15476.3,15875.07,20318.39,19147.43,10475.88,22978.21,13813.77,18908.85,19754.74,15923.14,18624.17,24691.86,24236.04,10992.52,21292.78,14842.8,12655.86,13142.71,16814.84,16238,17167.17,18643.21,14517.7,18294.92,13932.12,14219.48,19607.48,13800.84,15443.36,19720.11,20499.49,10409.61,16744.23,12853.73,11522.21,16540.77,17656.38,12513.5,14740.7,17668.12,6420.96,16047.36,14353.08,14817.6,14958.72,18829.58,13910.4,20865.35,18381.39,10269.78,19003.47,14491.81,14951.62,16333.41,16754.48,12129.05,18621.84,13099.28,18363.65,19373.08,14716.46,13956.64,16227.27,10701.38,13960.38,18019.61,15629.42,12705.49,18343.44,11735.72,14494.45,1690.14,0,0,0,0,0,14536.30815,0,0
70300,MUMBAI-PUNE,70300 MUMBAI-PUNE,0,4003.03,9081.92,5122.41,9200.62,8659.22,3164.54,6146.47,11699.76,5692.25,2077.17,7430,3169.01,3426.12,8068.65,4867.47,5401.04,8132.97,5946.76,3444.98,9048.51,4704.14,5081.65,5887.59,6572.82,8770.76,8056.33,7528.65,7061.51,8157.96,5122.44,3646.8,7273.29,7138.4,6007.68,7479.36,4863.96,4858.56,7006.87,8336.16,7136.61,8628.11,3121.51,4865.16,8238.84,5977.9,3136.16,6342.42,3676.79,3685.43,6103.51,4070.99,7126.7,6730.1,5130.05,1421.28,5130.72,5675.04,5050.08,3951.36,8122.8,5110.56,5119.46,8114.36,4190.56,4033.02,4209.65,4464.59,5334.91,6850.49,4099.88,4780.71,4594.2,3857.96,6449.26,5482.86,5453.28,6368.43,3496.81,3503.76,6487.41,3466.42,2836.75,7539.17,4513.27,2742.14,497.3,0,0,0,0,0,5151.672162,0,0
70302,ANDHRA PRADESH,70302 ANDHRA PRADESH,0,2232,1484.5,4385.5,3696,1364,2784,2256,2952,2112,1656,1272,1986,2157.5,2844.5,1963,2101,1992,2236,1296,1842,1682,2208,1392,2088.5,1847.5,1920,2102,1943.5,2496,2375.5,1632,2855.5,2328,2472,3168,2328,2040,2924,2328,3072,3460,1487,2928,2496,3431,2134.5,3763.5,1728,2832,3522,1771.5,2901.5,4798.5,4416,2568,3504,2544,2232,2064,3912,1368,5129,2471.5,2398,3959.5,3789.5,3791.5,2351.5,2472,3888,3048,2160,2040,1287.5,3552,1824,2802.5,1584,1822,2496,2496,2039.5,2160,1704,1991.5,720,0,0,0,0,0,2272.912312,0,0
70302,KARNATAKA-KERALA,70302 KARNATAKA-KERALA,0,8663,14418,9836.5,9428,12320,9432,10728,12906.5,11389.5,6312,11654,7644,9220.5,15122.5,10436,10965.5,13150.5,12228.5,6281.5,12620,8125.5,10828.5,12453,10649.5,8254.5,12803,17664,6877,11708,10774,10560,9402,15139.5,13032,12096,15504,11112,16200,11040,17006,21358,14822.5,20883,17376.5,17035.5,15646,8660,19862,15381,17922,11714,25982.5,20641,17687.5,6936,17952,16692,19032,18840,18768,14784,22649,26213.5,10746.5,21214.5,21363.5,21339,19728,22863.5,16759.5,23939,17433.5,16644.5,22814,13584,19583.5,19630,11509,18232.5,13335.5,18859.5,12664,23964.5,18344.5,23206,768,0,0,0,0,0,13525.01097,0,0
70302,TAMIL NADU,70302 TAMIL NADU,0,1271,1200,1751.5,950,2112,767.5,1871,2806.5,3144,422,840,3432,1050.5,1392,2399.5,672,2040,1246.5,384,1648.5,1959.5,2235.5,1056,1391,2008,2088,2132.5,1246.5,2136,1368,4008,1367.5,3048,1488,2304,3912,1536,1534,3549,1200,2232,1485,2424,1665,1895.5,1682,1535,1462.5,864,2879,1031,2566.5,1654,2255.5,1056,1392,2064,2472,528,3144,1752,1967.5,2448,839.5,2084.5,1943,1654.5,1231.5,2265.5,1504,1834.5,732.5,1334,1009.5,1412.5,1161.5,754,630,431,1887.5,735,1101,1635.5,371,766,256,0,0,0,0,0,1521.241194,0,0
70304,ANDHRA PRADESH,70304 ANDHRA PRADESH,0,1890.46,1857.43,1117.85,1973.4,1632.47,1126.2,1522.2,573.7,1544.1,887.61,869.26,960.76,1550.53,1368.55,1112.96,1345.23,1360.69,1286.1,777.33,354.3,776.7,3071.6,1211.7,1994.58,2201.06,1523.4,3202,1948,436.1,2778.4,2988,1891.5,2012.2,2328,2136,2378.9,2184,2028,528,2928.59,3115.4,1739.7,2359.6,2420.2,2021.6,2482.82,2255.1,1519.8,1737.9,2516.21,2144.1,2172,2349.6,2436.2,1656,2363.5,3084,2904,2964,2952,2748,3327.6,3718.7,2490.9,3436.7,2902.2,3394.9,2854.5,2504.8,2791.9,3455.7,3225,2652,3119.4,3010.9,2718.8,3108.8,1866,1797.3,2868,2687,1685.1,2638.6,1993.5,2158.6,527.8,0,0,0,0,0,1941.856488,0,0
70304,GREATER MAHARASHTRA,70304 GREATER MAHARASHTRA,0,484.3,560.5,395.8,636,587.32,345.44,626.22,659.66,647.9,393.01,679.82,299.9,869.5,671.13,460.93,881.02,453.25,330.52,447.82,926.02,862.63,821.6,608.45,288,532.2,1188.7,689,390.53,675.67,1236,792,617,1025.5,1114.52,808,1078.75,1015.3,919,864,970,1063.4,687.6,1009.5,1009.6,1438.1,947.1,1025.76,813.9,692.3,877,782.5,611.4,930.3,839,660,1092,1500,1212,1404,804,624,1361.6,1271.5,1240.2,1052.2,940.2,1128.7,1457.5,946.3,884.1,1123.6,1199.62,1066.25,1739.1,1481.6,1066.1,1260,767,939.5,910.3,687.2,743.7,1550.5,630.3,829.8,170.2,0,0,0,0,0,790.6758459,0,0
70304,KARNATAKA-KERALA,70304 KARNATAKA-KERALA,0,880.93,1796.12,1711.1,1838.1,1790.7,1575.9,1771.1,1807.43,1869.02,802.93,1303,591.68,3077.4,2638.44,2138.91,1898.1,2230.94,3022.33,1364.73,1417.26,2337.3,2955.29,2911.26,2193.04,2392.86,2196.1,3985.7,1689.95,501.52,2280,3045.9,1035.96,3300,3516,3047,3240,2292,3156,1116,2643.2,3875,2229.09,3081.6,3161.26,3885.4,1506.8,1999.2,2578.6,1973.6,2779.9,3126.75,2705.9,2680.2,3176.4,1308,3144,2976,3144,2832,3156,3000,3818.9,4019.6,1644.79,3131.43,2657.9,3270.5,3087.3,2791.2,2764.4,3562.41,2614.7,3172.6,3134.9,2915.6,3034.3,2947.4,2330.2,2572.92,1340.8,3749.5,2587.6,2804.5,2241.5,2763.35,166.7,0,0,0,0,0,2263.89528,0,0
70304,MUMBAI-PUNE,70304 MUMBAI-PUNE,0,440.94,1029.8,536.18,741.04,981.73,410.21,606.38,838.6,671.56,599.4,702.98,735.52,816,744,393.3,1680,731.7,647.7,198.3,923.52,1101.5,999.6,774.18,346.1,584.6,909.6,1958.1,904.61,972,563.5,816,1247.9,858.3,1128,1104,1176,1128,1307.8,672,1235.7,1308,824.9,1126.8,1016.73,1312.87,1252.5,800.8,741,663.53,1092.42,827.1,1046.8,1174.4,1762.6,684,1236,1188,1080,1548,1344,1140,1605.85,1343.9,1054.8,1569.3,871.3,1148,1452.4,874.5,1244.6,1255.3,1281.6,1186.7,1522,1146.7,1248,1258.2,706.7,1075.5,1474.7,821.8,644.3,1174.73,572.6,886.1,310.52,0,0,0,0,0,905.5000267,0,0
70304,NESA,70304 NESA,0,66.76,99.3,109.82,62.05,108.6,31.9,64.8,158.4,5.8,25.67,99.13,49.13,110.83,0,115.37,208,137.87,167.5,30.6,124.83,119.3,67.39,121.2,130,87.2,99.4,114.5,83.7,41.8,20.4,89.8,92.22,122.2,140.4,174,122.4,104.28,125.8,165.7,211.9,250.2,96,252,90.7,93,238.13,152.3,116.8,168,117.4,288,143.7,160.4,117.62,96,156,180,156,144,249.6,144,84,143.6,275.2,143.2,70.66,80.6,252,199.33,362.3,283.1,323.4,281.5,0,271.8,225.9,166.73,240,263.9,240,251.4,215.5,216.9,204,204,24,0,0,0,0,0,132.3705253,0,0
70304,ORISSA-JHARKHAND,70304 ORISSA-JHARKHAND,0,119.1,482.56,274.8,280.1,42.02,568.4,178.1,455.4,161.3,293.28,38.17,239.22,403.51,306.86,405.6,176.8,243.6,294.71,112.23,346.2,413.6,345.02,202.8,467.42,372,341,279.68,214.5,223.07,98.8,431.2,654.6,516,624,472.3,131.5,611.1,455.82,145.6,362.2,680.1,336,501.8,200.58,633,502.1,333.2,315.2,282.8,363.7,429.1,247,272.8,707.4,84,431.5,504,420,360,346.5,287.6,457.9,479.26,284.11,514.21,479,499.8,575.8,497,503.3,470.5,360.1,464,431.1,543.2,458.5,439.3,273.9,333.3,389.6,597,238.2,316.4,307.54,331.3,39,0,0,0,0,0,333.0415713,0,0
70304,TAMIL NADU,70304 TAMIL NADU,0,385.41,789.7,142.18,322.2,465.82,323.62,186.1,181.8,324,177.2,287.75,279.86,190.88,252,318.23,291.13,443.22,249.15,195.49,271.23,266.1,452.84,275.1,328.32,519.09,166.9,384,193.16,170.2,240,216,260.55,623.23,468,204,552.3,360,156,313.1,143.6,431.9,104.33,294.1,760.09,306.35,248.08,499.5,249.9,299.9,407.3,94.77,152.1,683.4,659.8,144,192,348,612,912,216,468,816,293,719.5,538.44,350.91,181.7,1174.1,467.8,261.8,635.9,555.2,663.3,273,215,983.52,672.1,401.56,706.8,457,470.2,522.5,741.4,537.74,324.6,193.1,0,0,0,0,0,357.5445796,0,0
70304,WEST BENGAL,70304 WEST BENGAL,0,166.9,611.88,412.98,177.7,186.9,335.73,239.7,356.26,307.34,175.83,173.23,231.92,304.02,437.4,254.2,276.7,294.63,226.9,235.9,454.9,376.63,433.3,442.8,364.8,403,511.46,509.8,291.5,102,304.8,419.7,170.5,491.1,641.4,520.8,387.6,663.6,227.2,323.6,598.4,687.03,458.7,355.7,22.8,473.3,693,226.2,635.3,446.4,513.1,417.8,324.99,406.6,360,264,528,456,564,324,456,348,487.54,261.9,560.4,634,257.31,743.5,554.21,621,670.5,768.7,620.4,769.82,858.7,764.23,809.42,691.3,308.42,655.6,527.68,497.7,517.5,505.12,590.2,705.4,203.6,0,0,0,0,0,399.8949497,0,0
